Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Overhead Press (Barbell)",4,135.0,4,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Overhead Press (Barbell)",5,115.0,5,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Overhead Press (Barbell)",6,105.0,5,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Deadlift (Barbell)",1,225.0,6,0,0,"",,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Deadlift (Barbell)",2,255.0,6,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Deadlift (Barbell)",3,275.0,6,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Deadlift (Barbell)",4,315.0,3,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Pull Up",1,25.0,7,0,0,"",,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Pull Up",2,25.0,6,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Pull Up",3,25.0,4,0,0,,,
2023-03-13 18:18:38,"Full Body Routine",1h 25m,"Pull Up",4,25.0,4,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Bench Press (Barbell)",1,155.0,6,0,0,"","",
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Bench Press (Barbell)",3,195.0,5,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Bench Press (Barbell)",4,185.00000000000003,6,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Bench Press (Barbell)",5,185.00000000000003,5,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Bench Press (Barbell)",6,175.0,5,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Deadlift (Barbell)",1,235.0,6,0,0,"",,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Deadlift (Barbell)",2,265.0,6,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Deadlift (Barbell)",3,295.0,5,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Deadlift (Barbell)",4,255.0,6,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Chin Up",1,25.0,7,0,0,"",,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Chin Up",2,25.0,5,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Chin Up",3,25.0,4,0,0,,,
2023-03-20 18:24:32,"Full Body Routine",1h 39m,"Chin Up",4,25.0,3,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Overhead Press (Barbell)",1,115.0,6,0,0,"","",
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Overhead Press (Barbell)",2,125.0,6,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Overhead Press (Barbell)",3,135.0,5,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Overhead Press (Barbell)",4,130.0,3,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Overhead Press (Barbell)",5,115.0,6,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Overhead Press (Barbell)",6,105.0,4,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Squat (Barbell)",1,205.0,6,0,0,"",,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Squat (Barbell)",2,205.0,6,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Squat (Barbell)",3,225.0,6,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Squat (Barbell)",4,235.0,6,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Squat (Barbell)",5,205.0,6,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Pull Up",1,0.0,10,0,0,"",,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Pull Up",2,0.0,7,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Pull Up",3,0.0,4,0,0,,,
2023-03-23 18:35:47,"Full Body Routine",1h 26m,"Pull Up",4,0.0,5,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Bench Press (Barbell)",1,155.0,6,0,0,"","",
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Bench Press (Barbell)",2,165.0,6,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Bench Press (Barbell)",3,175.0,6,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Bench Press (Barbell)",4,185.00000000000003,4,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Bench Press (Barbell)",5,185.00000000000003,3,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Bench Press (Barbell)",6,175.0,4,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Deadlift (Barbell)",1,185.00000000000003,6,0,0,"",,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Deadlift (Barbell)",2,225.0,6,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Deadlift (Barbell)",3,225.0,6,0,0,,,
2023-04-10 18:34:16,"Deadlift Day",1h 25m,"Deadlift (Barbell)",4,255.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Overhead Press (Barbell)",1,115.0,6,0,0,"","",
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Overhead Press (Barbell)",2,125.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Overhead Press (Barbell)",3,125.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Overhead Press (Barbell)",4,115.0,1,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Overhead Press (Barbell)",5,115.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Squat (Barbell)",1,205.0,6,0,0,"",,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Squat (Barbell)",2,225.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Squat (Barbell)",3,245.00000000000003,4,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Squat (Barbell)",4,215.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Squat (Barbell)",5,205.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Pull Up",1,25.0,6,0,0,"",,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Pull Up",2,25.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Pull Up",3,25.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Pull Up",4,25.0,6,0,0,,,
2023-04-19 18:42:53,"Full Body Routine",1h 48m,"Pull Up",5,25.0,4,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Bench Press (Barbell)",3,185.00000000000003,6,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Bench Press (Barbell)",4,195.0,3,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Bench Press (Barbell)",5,175.0,5,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Bench Press (Barbell)",6,165.0,4,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Deadlift (Barbell)",1,205.0,6,0,0,"",,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Deadlift (Barbell)",2,225.0,6,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Deadlift (Barbell)",3,255.0,6,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Deadlift (Barbell)",4,275.0,6,0,0,,,
2023-04-22 15:33:08,"Full Body Routine",1h 41m,"Deadlift (Barbell)",5,305.0,1,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Overhead Press (Barbell)",1,115.0,6,0,0,"","",
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Overhead Press (Barbell)",2,115.0,6,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Overhead Press (Barbell)",3,125.0,5,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Overhead Press (Barbell)",4,125.0,4,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Overhead Press (Barbell)",5,125.0,2,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Overhead Press (Barbell)",6,115.0,6,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Squat (Barbell)",1,205.0,6,0,0,"",,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Squat (Barbell)",2,205.0,6,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Squat (Barbell)",3,205.0,6,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Squat (Barbell)",4,205.0,6,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Pull Up",1,25.0,6,0,0,"",,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Pull Up",2,35.0,5,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Pull Up",3,30.0,6,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Pull Up",4,30.0,4,0,0,,,
2023-05-06 18:16:06,"Full Body Routine",1h 39m,"Pull Up",5,25.0,4,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Bench Press (Barbell)",3,185.00000000000003,4,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Bench Press (Barbell)",4,175.0,4,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Bench Press (Barbell)",5,165.0,6,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Squat (Barbell)",1,205.0,6,0,0,"",,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Squat (Barbell)",2,225.0,4,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Squat (Barbell)",3,205.0,6,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Squat (Barbell)",4,205.0,6,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Pull Up",1,35.0,6,0,0,"",,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Pull Up",2,35.0,4,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Pull Up",3,25.0,6,0,0,,,
2023-05-16 18:38:35,"Full Body Routine",1h 19m,"Pull Up",4,25.0,4,0,0,,,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Overhead Press (Barbell)",1,105.0,6,0,0,"","",
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Overhead Press (Barbell)",2,115.0,6,0,0,,,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Overhead Press (Barbell)",3,125.0,5,0,0,,,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Overhead Press (Barbell)",4,115.0,6,0,0,,,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Overhead Press (Barbell)",5,115.0,6,0,0,,,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Deadlift (Barbell)",1,205.0,6,0,0,"",,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Deadlift (Barbell)",2,225.0,6,0,0,,,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Deadlift (Barbell)",3,245.00000000000003,4,0,0,,,
2023-05-18 18:36:32,"Full Body Routine",1h 20m,"Deadlift (Barbell)",4,205.0,6,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Overhead Press (Barbell)",1,105.0,6,0,0,"","",
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Overhead Press (Barbell)",2,115.0,6,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Overhead Press (Barbell)",3,125.0,4,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Overhead Press (Barbell)",4,125.0,3,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Overhead Press (Barbell)",5,115.0,4,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Overhead Press (Barbell)",6,105.0,5,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Pull Up",1,35.0,6,0,0,"",,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Pull Up",2,35.0,6,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Pull Up",3,35.0,3,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Pull Up",4,25.0,5,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Pull Up",5,25.0,4,0,0,,,
2023-05-23 18:53:50,"Full Body Routine",1h 12m,"Pull Up",6,25.0,3,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Bench Press (Barbell)",3,185.00000000000003,5,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Bench Press (Barbell)",4,185.00000000000003,4,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Bench Press (Barbell)",5,175.0,6,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Bench Press (Barbell)",6,165.0,6,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Squat (Barbell)",1,205.0,6,0,0,"",,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Squat (Barbell)",2,205.0,6,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Squat (Barbell)",3,215.0,6,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Squat (Barbell)",4,195.0,6,0,0,,,
2023-05-30 18:41:03,"Full Body Routine",1h 27m,"Squat (Barbell)",5,185.00000000000003,6,0,0,,,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Overhead Press (Barbell)",1,115.0,6,0,0,"","",
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Overhead Press (Barbell)",2,125.0,5,0,0,,,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Overhead Press (Barbell)",3,135.0,2,0,0,,,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Overhead Press (Barbell)",4,115.0,6,0,0,,,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Overhead Press (Barbell)",5,115.0,5,0,0,,,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Deadlift (Barbell)",1,215.0,6,0,0,"",,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Deadlift (Barbell)",2,245.00000000000003,6,0,0,,,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Deadlift (Barbell)",3,275.0,6,0,0,,,
2023-06-01 18:11:35,"Full Body Routine",1h 23m,"Deadlift (Barbell)",4,215.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Bench Press (Barbell)",1,155.0,6,0,0,"","",
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Bench Press (Barbell)",2,165.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Bench Press (Barbell)",3,175.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Bench Press (Barbell)",4,185.00000000000003,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Bench Press (Barbell)",5,195.0,3,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Bench Press (Barbell)",6,175.0,5,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Squat (Barbell)",1,185.00000000000003,6,0,0,"",,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Squat (Barbell)",2,205.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Squat (Barbell)",3,225.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Squat (Barbell)",4,255.0,3,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Squat (Barbell)",5,215.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Squat (Barbell)",6,195.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Pull Up",1,25.0,4,0,0,"",,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Pull Up",2,0.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Pull Up",3,0.0,6,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Pull Up",4,0.0,4,0,0,,,
2023-06-05 18:10:50,"Full Body Routine",1h 31m,"Pull Up",5,0.0,3,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Overhead Press (Barbell)",1,115.0,6,0,0,"","",
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Overhead Press (Barbell)",2,125.0,6,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Overhead Press (Barbell)",3,135.0,3,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Overhead Press (Barbell)",4,125.0,6,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Overhead Press (Barbell)",5,115.0,6,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Overhead Press (Barbell)",6,115.0,6,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Deadlift (Barbell)",1,205.0,6,0,0,"",,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Deadlift (Barbell)",2,245.00000000000003,6,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Deadlift (Barbell)",3,275.0,6,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Deadlift (Barbell)",4,275.0,6,0,0,,,
2023-06-08 18:07:35,"Full Body Routine",1h 46m,"Deadlift (Barbell)",5,205.0,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Bench Press (Barbell)",3,185.00000000000003,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Bench Press (Barbell)",4,195.0,4,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Bench Press (Barbell)",5,185.00000000000003,5,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Bench Press (Barbell)",6,175.0,4,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Squat (Barbell)",1,205.0,6,0,0,"",,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Squat (Barbell)",2,225.0,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Squat (Barbell)",3,240.0,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Squat (Barbell)",4,215.0,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Squat (Barbell)",5,205.0,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Pull Up",1,0.0,8,0,0,"",,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Pull Up",2,0.0,6,0,0,,,
2023-06-12 18:34:51,"Full Body Routine",1h 40m,"Pull Up",3,0.0,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Overhead Press (Barbell)",1,115.0,6,0,0,"","",
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Overhead Press (Barbell)",2,125.0,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Overhead Press (Barbell)",3,135.0,3,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Overhead Press (Barbell)",4,125.0,4,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Overhead Press (Barbell)",5,115.0,5,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Overhead Press (Barbell)",6,105.0,5,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Bent Over Row (Barbell)",1,165.0,8,0,0,"",,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Bent Over Row (Barbell)",2,175.0,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Bent Over Row (Barbell)",3,185.00000000000003,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Bent Over Row (Barbell)",4,195.0,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Bent Over Row (Barbell)",5,175.0,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Bent Over Row (Barbell)",6,175.0,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Chin Up",1,0,10,0,0,"",,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Chin Up",2,0,6,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Chin Up",3,0,5,0,0,,,
2023-06-15 18:09:15,"Full Body Routine",1h 18m,"Chin Up",4,0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Overhead Press (Barbell)",1,95.0,6,0,0,"","",
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Overhead Press (Barbell)",2,105.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Overhead Press (Barbell)",3,115.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Overhead Press (Barbell)",4,125.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Overhead Press (Barbell)",5,115.0,5,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Overhead Press (Barbell)",6,105.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Bent Over Row (Barbell)",1,155.0,6,0,0,"",,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Bent Over Row (Barbell)",2,165.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Bent Over Row (Barbell)",3,175.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Bent Over Row (Barbell)",4,185.00000000000003,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Bent Over Row (Barbell)",5,175.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Bent Over Row (Barbell)",6,165.0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Pull Up",1,0,6,0,0,"",,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Pull Up",2,0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Pull Up",3,0,6,0,0,,,
2023-07-09 14:39:16,"Full Body Routine",1h 19m,"Pull Up",4,0,4,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Bench Press (Barbell)",1,155.0,6,0,0,"","",
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Bench Press (Barbell)",2,165.0,6,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Bench Press (Barbell)",3,175.0,6,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Bench Press (Barbell)",4,185.00000000000003,5,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Bench Press (Barbell)",5,165.0,6,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Bench Press (Barbell)",6,165.0,6,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Squat (Barbell)",1,185.00000000000003,6,0,0,"",,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Squat (Barbell)",2,195.0,6,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Squat (Barbell)",3,205.0,6,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Squat (Barbell)",4,225.0,3,0,0,,,
2023-07-11 18:39:09,"Full Body Routine",1h 23m,"Squat (Barbell)",5,115.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Overhead Press (Barbell)",1,105.0,6,0,0,"","",
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Overhead Press (Barbell)",2,115.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Overhead Press (Barbell)",3,125.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Overhead Press (Barbell)",4,135.0,3,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Overhead Press (Barbell)",5,115.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Overhead Press (Barbell)",6,115.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Deadlift (Barbell)",1,205.0,6,0,0,"",,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Deadlift (Barbell)",2,225.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Deadlift (Barbell)",3,255.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Deadlift (Barbell)",4,275.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Deadlift (Barbell)",5,255.0,6,0,0,,,
2023-07-15 14:25:30,"Full Body Routine",1h 41m,"Deadlift (Barbell)",6,225.0,6,0,0,,,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Bench Press (Barbell)",1,165.0,6,0,0,"","",
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Bench Press (Barbell)",2,175.0,6,0,0,,,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Bench Press (Barbell)",3,185.00000000000003,6,0,0,,,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Bench Press (Barbell)",4,195.0,3,0,0,,,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Bench Press (Barbell)",5,175.0,6,0,0,,,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Bench Press (Barbell)",6,165.0,6,0,0,,,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Squat (Barbell)",1,195.0,6,0,0,"",,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Squat (Barbell)",2,215.0,6,0,0,,,
2023-07-18 18:34:13,"Full Body Routine",1h 45m,"Squat (Barbell)",3,235.0,2,0,0,,,
