"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2018-03-20 04:21:45","Back + Butt + Abs","Barbell Squat","1","20","5","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Barbell Squat","2","20","5","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Barbell Squat","3","20","5","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Barbell Deadlifts","1","30","4","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Barbell Deadlifts","2","30","5","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Barbell Deadlifts","3","30","5","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Bent Over Barbell Row","1","18","5","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Bent Over Barbell Row","2","20","3","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","Bent Over Barbell Row","3","20","4","","","kg",
"2018-03-20 04:21:45","Back + Butt + Abs","One Arm Dumbbell Row","1","8","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Standing Barbell Military Press","1","3","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Standing Barbell Military Press","2","5","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Standing Barbell Military Press","3","5","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Seated Bent Over Rear Delt Raise","1","10","8","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Seated Bent Over Rear Delt Raise","2","10","8","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Seated Bent Over Rear Delt Raise","3","10","8","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Lateral Dumbbell Raises","1","3","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Lateral Dumbbell Raises","2","3","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Lateral Dumbbell Raises","3","3","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Seated Calf Raise Machine","1","20","6","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Seated Calf Raise Machine","2","20","6","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Seated Calf Raise Machine","3","20","6","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Standing Calf Raise Machine","1","60","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Standing Calf Raise Machine","2","60","5","","","kg",
"2018-03-21 03:35:23","Shoulders + Calves","Standing Calf Raise Machine","3","60","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Barbell Bicep Curl","1","9","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Barbell Bicep Curl","2","9","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Barbell Bicep Curl","3","9","4","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Barbell Drag Curl","1","5","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Barbell Drag Curl","2","5","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Barbell Drag Curl","3","5","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Seated Dumbbell Triceps Extension","1","7","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Seated Dumbbell Triceps Extension","2","7","5","","","kg",
"2018-03-22 07:14:30","Arms + Abs","Seated Dumbbell Triceps Extension","3","7","5","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Squat","1","20","5","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Squat","2","20","5","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Squat","3","20","5","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Leg Press","1","10","5","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Leg Press","2","10","5","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Leg Press","3","10","5","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Romanian Deadlift","1","14","8","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Romanian Deadlift","2","14","8","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Romanian Deadlift","3","14","8","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Hip Thrust","1","16","15","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Hip Thrust","2","16","15","","","kg",
"2018-03-23 04:12:02","Legs + Butt","Barbell Hip Thrust","3","16","15","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Incline Barbell Bench Press","1","16","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Incline Barbell Bench Press","2","16","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Incline Barbell Bench Press","3","16","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Incline Dumbbell Bench Press Flys","1","6","5","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Incline Dumbbell Bench Press Flys","2","6","5","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Barbell Bench Press","1","16","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Barbell Bench Press","2","16","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Barbell Bench Press","3","16","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Seated Calf Raise Machine","1","20","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Seated Calf Raise Machine","2","20","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Seated Calf Raise Machine","3","20","6","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Standing Calf Raise Machine","1","50","8","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Standing Calf Raise Machine","2","50","8","","","kg",
"2018-03-26 03:49:58","Chest + Calves","Standing Calf Raise Machine","3","50","8","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Barbell Squat","1","22","5","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Barbell Squat","2","22","5","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Barbell Squat","3","22","6","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Barbell Deadlifts","1","32","5","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Barbell Deadlifts","2","32","5","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Barbell Deadlifts","3","32","2","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Bent Over Barbell Row","1","20","3","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Bent Over Barbell Row","2","20","4","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","Bent Over Barbell Row","3","20","4","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","One Arm Dumbbell Row","1","8","5","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","One Arm Dumbbell Row","2","8","5","","","kg",
"2018-03-27 04:51:45","Back + Butt + Abs","One Arm Dumbbell Row","3","8","5","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Standing Barbell Military Press","1","10","5","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Standing Barbell Military Press","2","10","4","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Standing Barbell Military Press","3","5","5","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Lateral Dumbbell Raises","1","2","10","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Lateral Dumbbell Raises","2","2","10","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Lateral Dumbbell Raises","3","2","10","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Seated Bent Over Rear Delt Raise","1","10","10","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Seated Bent Over Rear Delt Raise","2","10","10","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Seated Bent Over Rear Delt Raise","3","10","10","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Glute Bridges","1","16","15","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Glute Bridges","2","16","15","","","kg",
"2018-03-28 04:05:08","Shoulders + Calves","Glute Bridges","3","16","15","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Barbell Bicep Curl","1","9","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Barbell Bicep Curl","2","9","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Barbell Bicep Curl","3","9","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Close Grip Barbell Bench Press","1","16","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Close Grip Barbell Bench Press","2","16","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Close Grip Barbell Bench Press","3","16","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Barbell Drag Curl","1","5","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Barbell Drag Curl","2","5","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Barbell Drag Curl","3","5","5","","","kg",
"2018-03-29 03:43:40","Arms + Abs","Barbell Drag Curl","4","5","5","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Squat","1","24","6","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Squat","2","24","6","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Squat","3","24","6","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Squat","4","20","5","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Leg Press","1","10","5","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Leg Press","2","4","4","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Leg Press","3","4","4","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Romanian Deadlift","1","6","8","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Romanian Deadlift","2","6","8","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Romanian Deadlift","3","6","8","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Hip Thrust","1","5","10","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Hip Thrust","2","5","10","","","kg",
"2018-03-31 05:38:32","Legs + Butt","Barbell Hip Thrust","3","5","10","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Incline Dumbbell Bench Press Flys","1","6","5","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Incline Dumbbell Bench Press Flys","2","6","5","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Incline Dumbbell Bench Press Flys","3","6","5","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Barbell Bench Press","1","16","6","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Barbell Bench Press","2","16","7","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Barbell Bench Press","3","16","8","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Chest Dips","1","50","7","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Chest Dips","2","50","7","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Chest Dips","3","50","7","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Glute Bridges","1","17","15","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Glute Bridges","2","17","15","","","kg",
"2018-04-09 11:42:53","Chest + Calves","Glute Bridges","3","17","15","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Barbell Squat","1","20","5","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Barbell Squat","2","20","5","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Barbell Squat","3","20","5","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Barbell Deadlifts","1","30","5","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Barbell Deadlifts","2","30","5","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Barbell Deadlifts","3","30","5","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Bent Over Barbell Row","1","18","6","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Bent Over Barbell Row","2","18","6","","","kg",
"2018-04-10 06:50:56","Back + Butt + Abs","Bent Over Barbell Row","3","18","5","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Standing Barbell Military Press","1","10","4","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Standing Barbell Military Press","2","5","6","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Standing Barbell Military Press","3","5","6","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Seated Bent Over Rear Delt Raise","1","10","10","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Seated Bent Over Rear Delt Raise","2","10","10","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Seated Bent Over Rear Delt Raise","3","10","10","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Lateral Dumbbell Raises","1","2","10","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Lateral Dumbbell Raises","2","2","10","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Lateral Dumbbell Raises","3","2","10","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Seated Calf Raise Machine","1","20","6","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Seated Calf Raise Machine","2","20","6","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Seated Calf Raise Machine","3","20","6","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Standing Calf Raise Machine","1","60","5","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Standing Calf Raise Machine","2","60","5","","","kg",
"2018-04-12 10:39:59","Shoulders + Calves","Standing Calf Raise Machine","3","60","5","","","kg",
"2018-04-14 11:11:10","Legs + Butt","Barbell Squat","1","22","6","","","kg",
"2018-04-14 11:11:10","Legs + Butt","Barbell Squat","2","22","5","","","kg",
"2018-04-14 11:11:10","Legs + Butt","Barbell Squat","3","22","5","","","kg",
"2018-04-14 11:11:10","Legs + Butt","Barbell Romanian Deadlift","1","6","10","","","kg",
"2018-04-14 11:11:10","Legs + Butt","Barbell Romanian Deadlift","2","6","10","","","kg",
"2018-04-14 11:11:10","Legs + Butt","Barbell Romanian Deadlift","3","6","10","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Incline Dumbbell Bench Press Flys","1","6","8","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Incline Dumbbell Bench Press Flys","2","6","8","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Incline Dumbbell Bench Press Flys","3","6","6","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Barbell Bench Press","1","18","5","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Barbell Bench Press","2","18","5","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Barbell Bench Press","3","18","5","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Chest Dips","1","50","8","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Chest Dips","2","50","8","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Chest Dips","3","50","8","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Seated Calf Raise Machine","1","20","8","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Seated Calf Raise Machine","2","20","10","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Seated Calf Raise Machine","3","25","5","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Standing Calf Raise Machine","1","60","5","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Standing Calf Raise Machine","2","60","5","","","kg",
"2018-04-16 13:35:16","Chest + Calves","Standing Calf Raise Machine","3","60","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Barbell Squat","1","24","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Barbell Squat","2","24","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Barbell Squat","3","22","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Barbell Deadlifts","1","30","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Barbell Deadlifts","2","30","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Barbell Deadlifts","3","30","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Bent Over Barbell Row","1","18","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Bent Over Barbell Row","2","18","5","","","kg",
"2018-04-17 10:04:42","Back + Butt + Abs","Bent Over Barbell Row","3","18","5","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Standing Barbell Military Press","1","5","8","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Standing Barbell Military Press","2","5","7","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Standing Barbell Military Press","3","5","6","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Seated Bent Over Rear Delt Raise","1","10","10","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Seated Bent Over Rear Delt Raise","2","10","13","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Seated Bent Over Rear Delt Raise","3","10","13","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Lateral Dumbbell Raises","1","3","8","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Lateral Dumbbell Raises","2","3","8","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Lateral Dumbbell Raises","3","3","8","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Butt Lift (Bridge)","1","17","15","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Butt Lift (Bridge)","2","17","15","","","kg",
"2018-04-19 05:49:22","Shoulders + Calves","Butt Lift (Bridge)","3","17","15","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Barbell Drag Curl","1","4","10","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Barbell Drag Curl","2","5","5","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Barbell Drag Curl","3","5","6","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Close Grip Barbell Bench Press","1","16","5","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Close Grip Barbell Bench Press","2","16","5","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Close Grip Barbell Bench Press","3","16","6","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Seated Dumbbell Triceps Extension","1","7","6","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Seated Dumbbell Triceps Extension","2","7","6","","","kg",
"2018-04-20 05:36:58","Arms + Abs","Seated Dumbbell Triceps Extension","3","7","6","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Barbell Squat","1","22","8","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Barbell Squat","2","24","5","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Barbell Squat","3","24","5","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Leg Press","1","0","10","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Leg Press","2","0","6","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Barbell Romanian Deadlift","1","6","10","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Barbell Romanian Deadlift","2","6","10","","","kg",
"2018-04-21 05:33:18","Legs + Butt","Barbell Romanian Deadlift","3","6","10","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Barbell Bench Press","1","18","6","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Barbell Bench Press","2","18","6","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Barbell Bench Press","3","18","5","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Incline Dumbbell Bench Press Flys","1","6","7","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Incline Dumbbell Bench Press Flys","2","6","8","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Incline Dumbbell Bench Press Flys","3","6","9","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Chest Dips","1","50","10","","","kg",
"2018-04-23 04:59:44","Chest + Calves","Chest Dips","2","50","10","","","kg",
